Name: Polkadot Network

Abbreviation: polkadot

Tags: Election

Series Number: 00060

Publication Date: 26/02/2024

Description:

Required Citations: Niclas Boehmer, Markus Brill, Alfonso Cevallos, Jonas Gehrlein, Luis Sánchez-Fernández, and Ulrike Schmidt-Kraepelin. <em>Approval-Based Committee Voting in Practice: A Case Study of (Over-)Representation in the Polkadot Blockchain</em>. AAAI, 2024.

Selected Studies:

file_name, modification_type, relates_to, title, description, publication_date
00060-00000020.dat, original, 00060-00000020.cat, Session 2543 - Weights, The weights of the ballots described in the file 00060-00000020.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000021.cat, original, , Session 2549, , 26/02/2024
00060-00000021.dat, original, 00060-00000021.cat, Session 2549 - Weights, The weights of the ballots described in the file 00060-00000021.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000022.cat, original, , Session 2555, , 26/02/2024
00060-00000022.dat, original, 00060-00000022.cat, Session 2555 - Weights, The weights of the ballots described in the file 00060-00000022.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000023.cat, original, , Session 2561, , 26/02/2024
00060-00000023.dat, original, 00060-00000023.cat, Session 2561 - Weights, The weights of the ballots described in the file 00060-00000023.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000024.cat, original, , Session 2567, , 26/02/2024
00060-00000024.dat, original, 00060-00000024.cat, Session 2567 - Weights, The weights of the ballots described in the file 00060-00000024.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000025.cat, original, , Session 2573, , 26/02/2024
00060-00000025.dat, original, 00060-00000025.cat, Session 2573 - Weights, The weights of the ballots described in the file 00060-00000025.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000026.cat, original, , Session 2579, , 26/02/2024
00060-00000026.dat, original, 00060-00000026.cat, Session 2579 - Weights, The weights of the ballots described in the file 00060-00000026.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000027.cat, original, , Session 2585, , 26/02/2024
00060-00000027.dat, original, 00060-00000027.cat, Session 2585 - Weights, The weights of the ballots described in the file 00060-00000027.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000028.cat, original, , Session 2591, , 26/02/2024
00060-00000028.dat, original, 00060-00000028.cat, Session 2591 - Weights, The weights of the ballots described in the file 00060-00000028.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000029.cat, original, , Session 2597, , 26/02/2024
00060-00000029.dat, original, 00060-00000029.cat, Session 2597 - Weights, The weights of the ballots described in the file 00060-00000029.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000030.cat, original, , Session 2603, , 26/02/2024
00060-00000030.dat, original, 00060-00000030.cat, Session 2603 - Weights, The weights of the ballots described in the file 00060-00000030.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000031.cat, original, , Session 2609, , 26/02/2024
00060-00000031.dat, original, 00060-00000031.cat, Session 2609 - Weights, The weights of the ballots described in the file 00060-00000031.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000032.cat, original, , Session 2615, , 26/02/2024
00060-00000032.dat, original, 00060-00000032.cat, Session 2615 - Weights, The weights of the ballots described in the file 00060-00000032.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000033.cat, original, , Session 2621, , 26/02/2024
00060-00000033.dat, original, 00060-00000033.cat, Session 2621 - Weights, The weights of the ballots described in the file 00060-00000033.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000034.cat, original, , Session 2627, , 26/02/2024
00060-00000034.dat, original, 00060-00000034.cat, Session 2627 - Weights, The weights of the ballots described in the file 00060-00000034.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000035.cat, original, , Session 2633, , 26/02/2024
00060-00000035.dat, original, 00060-00000035.cat, Session 2633 - Weights, The weights of the ballots described in the file 00060-00000035.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000036.cat, original, , Session 2639, , 26/02/2024
00060-00000036.dat, original, 00060-00000036.cat, Session 2639 - Weights, The weights of the ballots described in the file 00060-00000036.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000037.cat, original, , Session 2645, , 26/02/2024
00060-00000037.dat, original, 00060-00000037.cat, Session 2645 - Weights, The weights of the ballots described in the file 00060-00000037.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000038.cat, original, , Session 2651, , 26/02/2024
00060-00000038.dat, original, 00060-00000038.cat, Session 2651 - Weights, The weights of the ballots described in the file 00060-00000038.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000039.cat, original, , Session 2663, , 26/02/2024
00060-00000039.dat, original, 00060-00000039.cat, Session 2663 - Weights, The weights of the ballots described in the file 00060-00000039.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000040.cat, original, , Session 2669, , 26/02/2024
00060-00000040.dat, original, 00060-00000040.cat, Session 2669 - Weights, The weights of the ballots described in the file 00060-00000040.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000041.cat, original, , Session 2675, , 26/02/2024
00060-00000041.dat, original, 00060-00000041.cat, Session 2675 - Weights, The weights of the ballots described in the file 00060-00000041.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000042.cat, original, , Session 2681, , 26/02/2024
00060-00000042.dat, original, 00060-00000042.cat, Session 2681 - Weights, The weights of the ballots described in the file 00060-00000042.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000043.cat, original, , Session 2687, , 26/02/2024
00060-00000043.dat, original, 00060-00000043.cat, Session 2687 - Weights, The weights of the ballots described in the file 00060-00000043.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000044.cat, original, , Session 2693, , 26/02/2024
00060-00000044.dat, original, 00060-00000044.cat, Session 2693 - Weights, The weights of the ballots described in the file 00060-00000044.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000045.cat, original, , Session 2699, , 26/02/2024
00060-00000045.dat, original, 00060-00000045.cat, Session 2699 - Weights, The weights of the ballots described in the file 00060-00000045.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000046.cat, original, , Session 2717, , 26/02/2024
00060-00000046.dat, original, 00060-00000046.cat, Session 2717 - Weights, The weights of the ballots described in the file 00060-00000046.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000047.cat, original, , Session 2723, , 26/02/2024
00060-00000047.dat, original, 00060-00000047.cat, Session 2723 - Weights, The weights of the ballots described in the file 00060-00000047.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000048.cat, original, , Session 2729, , 26/02/2024
00060-00000048.dat, original, 00060-00000048.cat, Session 2729 - Weights, The weights of the ballots described in the file 00060-00000048.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000049.cat, original, , Session 2735, , 26/02/2024
00060-00000049.dat, original, 00060-00000049.cat, Session 2735 - Weights, The weights of the ballots described in the file 00060-00000049.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000050.cat, original, , Session 2741, , 26/02/2024
00060-00000050.dat, original, 00060-00000050.cat, Session 2741 - Weights, The weights of the ballots described in the file 00060-00000050.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000051.cat, original, , Session 2747, , 26/02/2024
00060-00000051.dat, original, 00060-00000051.cat, Session 2747 - Weights, The weights of the ballots described in the file 00060-00000051.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000052.cat, original, , Session 2753, , 26/02/2024
00060-00000052.dat, original, 00060-00000052.cat, Session 2753 - Weights, The weights of the ballots described in the file 00060-00000052.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000053.cat, original, , Session 2759, , 26/02/2024
00060-00000053.dat, original, 00060-00000053.cat, Session 2759 - Weights, The weights of the ballots described in the file 00060-00000053.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000054.cat, original, , Session 2765, , 26/02/2024
00060-00000054.dat, original, 00060-00000054.cat, Session 2765 - Weights, The weights of the ballots described in the file 00060-00000054.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000055.cat, original, , Session 2771, , 26/02/2024
00060-00000055.dat, original, 00060-00000055.cat, Session 2771 - Weights, The weights of the ballots described in the file 00060-00000055.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000056.cat, original, , Session 2777, , 26/02/2024
00060-00000056.dat, original, 00060-00000056.cat, Session 2777 - Weights, The weights of the ballots described in the file 00060-00000056.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000057.cat, original, , Session 2783, , 26/02/2024
00060-00000057.dat, original, 00060-00000057.cat, Session 2783 - Weights, The weights of the ballots described in the file 00060-00000057.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000058.cat, original, , Session 2789, , 26/02/2024
00060-00000058.dat, original, 00060-00000058.cat, Session 2789 - Weights, The weights of the ballots described in the file 00060-00000058.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000059.cat, original, , Session 2795, , 26/02/2024
00060-00000059.dat, original, 00060-00000059.cat, Session 2795 - Weights, The weights of the ballots described in the file 00060-00000059.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000060.cat, original, , Session 2801, , 26/02/2024
00060-00000060.dat, original, 00060-00000060.cat, Session 2801 - Weights, The weights of the ballots described in the file 00060-00000060.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000061.cat, original, , Session 2807, , 26/02/2024
00060-00000061.dat, original, 00060-00000061.cat, Session 2807 - Weights, The weights of the ballots described in the file 00060-00000061.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000062.cat, original, , Session 2813, , 26/02/2024
00060-00000062.dat, original, 00060-00000062.cat, Session 2813 - Weights, The weights of the ballots described in the file 00060-00000062.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000063.cat, original, , Session 2819, , 26/02/2024
00060-00000063.dat, original, 00060-00000063.cat, Session 2819 - Weights, The weights of the ballots described in the file 00060-00000063.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000064.cat, original, , Session 2825, , 26/02/2024
00060-00000064.dat, original, 00060-00000064.cat, Session 2825 - Weights, The weights of the ballots described in the file 00060-00000064.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000065.cat, original, , Session 2831, , 26/02/2024
00060-00000065.dat, original, 00060-00000065.cat, Session 2831 - Weights, The weights of the ballots described in the file 00060-00000065.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000066.cat, original, , Session 2837, , 26/02/2024
00060-00000066.dat, original, 00060-00000066.cat, Session 2837 - Weights, The weights of the ballots described in the file 00060-00000066.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000067.cat, original, , Session 2843, , 26/02/2024
00060-00000067.dat, original, 00060-00000067.cat, Session 2843 - Weights, The weights of the ballots described in the file 00060-00000067.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000068.cat, original, , Session 2849, , 26/02/2024
00060-00000068.dat, original, 00060-00000068.cat, Session 2849 - Weights, The weights of the ballots described in the file 00060-00000068.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000069.cat, original, , Session 2855, , 26/02/2024
00060-00000069.dat, original, 00060-00000069.cat, Session 2855 - Weights, The weights of the ballots described in the file 00060-00000069.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000070.cat, original, , Session 2861, , 26/02/2024
00060-00000070.dat, original, 00060-00000070.cat, Session 2861 - Weights, The weights of the ballots described in the file 00060-00000070.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000071.cat, original, , Session 2867, , 26/02/2024
00060-00000071.dat, original, 00060-00000071.cat, Session 2867 - Weights, The weights of the ballots described in the file 00060-00000071.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000072.cat, original, , Session 2873, , 26/02/2024
00060-00000072.dat, original, 00060-00000072.cat, Session 2873 - Weights, The weights of the ballots described in the file 00060-00000072.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000073.cat, original, , Session 2879, , 26/02/2024
00060-00000073.dat, original, 00060-00000073.cat, Session 2879 - Weights, The weights of the ballots described in the file 00060-00000073.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000074.cat, original, , Session 2885, , 26/02/2024
00060-00000074.dat, original, 00060-00000074.cat, Session 2885 - Weights, The weights of the ballots described in the file 00060-00000074.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000075.cat, original, , Session 2891, , 26/02/2024
00060-00000075.dat, original, 00060-00000075.cat, Session 2891 - Weights, The weights of the ballots described in the file 00060-00000075.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000076.cat, original, , Session 2897, , 26/02/2024
00060-00000076.dat, original, 00060-00000076.cat, Session 2897 - Weights, The weights of the ballots described in the file 00060-00000076.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000077.cat, original, , Session 2903, , 26/02/2024
00060-00000077.dat, original, 00060-00000077.cat, Session 2903 - Weights, The weights of the ballots described in the file 00060-00000077.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000078.cat, original, , Session 2909, , 26/02/2024
00060-00000078.dat, original, 00060-00000078.cat, Session 2909 - Weights, The weights of the ballots described in the file 00060-00000078.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000079.cat, original, , Session 2915, , 26/02/2024
00060-00000079.dat, original, 00060-00000079.cat, Session 2915 - Weights, The weights of the ballots described in the file 00060-00000079.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000080.cat, original, , Session 2921, , 26/02/2024
00060-00000080.dat, original, 00060-00000080.cat, Session 2921 - Weights, The weights of the ballots described in the file 00060-00000080.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000081.cat, original, , Session 2927, , 26/02/2024
00060-00000081.dat, original, 00060-00000081.cat, Session 2927 - Weights, The weights of the ballots described in the file 00060-00000081.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000082.cat, original, , Session 2933, , 26/02/2024
00060-00000082.dat, original, 00060-00000082.cat, Session 2933 - Weights, The weights of the ballots described in the file 00060-00000082.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000083.cat, original, , Session 2939, , 26/02/2024
00060-00000083.dat, original, 00060-00000083.cat, Session 2939 - Weights, The weights of the ballots described in the file 00060-00000083.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000084.cat, original, , Session 2945, , 26/02/2024
00060-00000084.dat, original, 00060-00000084.cat, Session 2945 - Weights, The weights of the ballots described in the file 00060-00000084.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000085.cat, original, , Session 2951, , 26/02/2024
00060-00000085.dat, original, 00060-00000085.cat, Session 2951 - Weights, The weights of the ballots described in the file 00060-00000085.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000086.cat, original, , Session 2957, , 26/02/2024
00060-00000086.dat, original, 00060-00000086.cat, Session 2957 - Weights, The weights of the ballots described in the file 00060-00000086.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000087.cat, original, , Session 2963, , 26/02/2024
00060-00000087.dat, original, 00060-00000087.cat, Session 2963 - Weights, The weights of the ballots described in the file 00060-00000087.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000088.cat, original, , Session 2969, , 26/02/2024
00060-00000088.dat, original, 00060-00000088.cat, Session 2969 - Weights, The weights of the ballots described in the file 00060-00000088.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000089.cat, original, , Session 2975, , 26/02/2024
00060-00000089.dat, original, 00060-00000089.cat, Session 2975 - Weights, The weights of the ballots described in the file 00060-00000089.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000090.cat, original, , Session 2981, , 26/02/2024
00060-00000090.dat, original, 00060-00000090.cat, Session 2981 - Weights, The weights of the ballots described in the file 00060-00000090.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000091.cat, original, , Session 2987, , 26/02/2024
00060-00000091.dat, original, 00060-00000091.cat, Session 2987 - Weights, The weights of the ballots described in the file 00060-00000091.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000092.cat, original, , Session 2993, , 26/02/2024
00060-00000092.dat, original, 00060-00000092.cat, Session 2993 - Weights, The weights of the ballots described in the file 00060-00000092.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000093.cat, original, , Session 2999, , 26/02/2024
00060-00000093.dat, original, 00060-00000093.cat, Session 2999 - Weights, The weights of the ballots described in the file 00060-00000093.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000094.cat, original, , Session 3005, , 26/02/2024
00060-00000094.dat, original, 00060-00000094.cat, Session 3005 - Weights, The weights of the ballots described in the file 00060-00000094.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000095.cat, original, , Session 3011, , 26/02/2024
00060-00000095.dat, original, 00060-00000095.cat, Session 3011 - Weights, The weights of the ballots described in the file 00060-00000095.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000096.cat, original, , Session 3023, , 26/02/2024
00060-00000096.dat, original, 00060-00000096.cat, Session 3023 - Weights, The weights of the ballots described in the file 00060-00000096.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000097.cat, original, , Session 3113, , 26/02/2024
00060-00000097.dat, original, 00060-00000097.cat, Session 3113 - Weights, The weights of the ballots described in the file 00060-00000097.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000098.cat, original, , Session 3119, , 26/02/2024
00060-00000098.dat, original, 00060-00000098.cat, Session 3119 - Weights, The weights of the ballots described in the file 00060-00000098.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000099.cat, original, , Session 3125, , 26/02/2024
00060-00000099.dat, original, 00060-00000099.cat, Session 3125 - Weights, The weights of the ballots described in the file 00060-00000099.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000100.cat, original, , Session 3131, , 26/02/2024
00060-00000100.dat, original, 00060-00000100.cat, Session 3131 - Weights, The weights of the ballots described in the file 00060-00000100.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000101.cat, original, , Session 3137, , 26/02/2024
00060-00000101.dat, original, 00060-00000101.cat, Session 3137 - Weights, The weights of the ballots described in the file 00060-00000101.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000102.cat, original, , Session 3143, , 26/02/2024
00060-00000102.dat, original, 00060-00000102.cat, Session 3143 - Weights, The weights of the ballots described in the file 00060-00000102.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000103.cat, original, , Session 3149, , 26/02/2024
00060-00000103.dat, original, 00060-00000103.cat, Session 3149 - Weights, The weights of the ballots described in the file 00060-00000103.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000104.cat, original, , Session 3155, , 26/02/2024
00060-00000104.dat, original, 00060-00000104.cat, Session 3155 - Weights, The weights of the ballots described in the file 00060-00000104.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000105.cat, original, , Session 3161, , 26/02/2024
00060-00000105.dat, original, 00060-00000105.cat, Session 3161 - Weights, The weights of the ballots described in the file 00060-00000105.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000106.cat, original, , Session 3167, , 26/02/2024
00060-00000106.dat, original, 00060-00000106.cat, Session 3167 - Weights, The weights of the ballots described in the file 00060-00000106.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000107.cat, original, , Session 3173, , 26/02/2024
00060-00000107.dat, original, 00060-00000107.cat, Session 3173 - Weights, The weights of the ballots described in the file 00060-00000107.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000108.cat, original, , Session 3179, , 26/02/2024
00060-00000108.dat, original, 00060-00000108.cat, Session 3179 - Weights, The weights of the ballots described in the file 00060-00000108.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000109.cat, original, , Session 3185, , 26/02/2024
00060-00000109.dat, original, 00060-00000109.cat, Session 3185 - Weights, The weights of the ballots described in the file 00060-00000109.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000110.cat, original, , Session 3191, , 26/02/2024
00060-00000110.dat, original, 00060-00000110.cat, Session 3191 - Weights, The weights of the ballots described in the file 00060-00000110.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000111.cat, original, , Session 3203, , 26/02/2024
00060-00000111.dat, original, 00060-00000111.cat, Session 3203 - Weights, The weights of the ballots described in the file 00060-00000111.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000112.cat, original, , Session 3209, , 26/02/2024
00060-00000112.dat, original, 00060-00000112.cat, Session 3209 - Weights, The weights of the ballots described in the file 00060-00000112.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000113.cat, original, , Session 3215, , 26/02/2024
00060-00000113.dat, original, 00060-00000113.cat, Session 3215 - Weights, The weights of the ballots described in the file 00060-00000113.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000114.cat, original, , Session 3221, , 26/02/2024
00060-00000114.dat, original, 00060-00000114.cat, Session 3221 - Weights, The weights of the ballots described in the file 00060-00000114.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000115.cat, original, , Session 3227, , 26/02/2024
00060-00000115.dat, original, 00060-00000115.cat, Session 3227 - Weights, The weights of the ballots described in the file 00060-00000115.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000116.cat, original, , Session 3233, , 26/02/2024
00060-00000116.dat, original, 00060-00000116.cat, Session 3233 - Weights, The weights of the ballots described in the file 00060-00000116.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000117.cat, original, , Session 3239, , 26/02/2024
00060-00000117.dat, original, 00060-00000117.cat, Session 3239 - Weights, The weights of the ballots described in the file 00060-00000117.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000118.cat, original, , Session 3245, , 26/02/2024
00060-00000118.dat, original, 00060-00000118.cat, Session 3245 - Weights, The weights of the ballots described in the file 00060-00000118.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000119.cat, original, , Session 3251, , 26/02/2024
00060-00000119.dat, original, 00060-00000119.cat, Session 3251 - Weights, The weights of the ballots described in the file 00060-00000119.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000120.cat, original, , Session 3257, , 26/02/2024
00060-00000120.dat, original, 00060-00000120.cat, Session 3257 - Weights, The weights of the ballots described in the file 00060-00000120.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000121.cat, original, , Session 3263, , 26/02/2024
00060-00000121.dat, original, 00060-00000121.cat, Session 3263 - Weights, The weights of the ballots described in the file 00060-00000121.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000122.cat, original, , Session 3269, , 26/02/2024
00060-00000122.dat, original, 00060-00000122.cat, Session 3269 - Weights, The weights of the ballots described in the file 00060-00000122.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000123.cat, original, , Session 3275, , 26/02/2024
00060-00000123.dat, original, 00060-00000123.cat, Session 3275 - Weights, The weights of the ballots described in the file 00060-00000123.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000124.cat, original, , Session 3281, , 26/02/2024
00060-00000124.dat, original, 00060-00000124.cat, Session 3281 - Weights, The weights of the ballots described in the file 00060-00000124.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000125.cat, original, , Session 3287, , 26/02/2024
00060-00000125.dat, original, 00060-00000125.cat, Session 3287 - Weights, The weights of the ballots described in the file 00060-00000125.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000126.cat, original, , Session 3293, , 26/02/2024
00060-00000126.dat, original, 00060-00000126.cat, Session 3293 - Weights, The weights of the ballots described in the file 00060-00000126.cat in the format: ballot: list_of_weights., 26/02/2024
00060-00000127.cat, original, , Session 3299, , 26/02/2024
